,playerID,yearID,R,RBI,SB,SO,IBB,SH,SF,GIDP,BA,OPS,LogSalary,nameFirst,nameLast,nameGiven,bats,teamName
182,hunteto01,2003,83,102,6,106,7,0,6,15,0.249569707,0.762473123,15.63938753,Torii,Hunter,Torii Kedar,R,Minnesota Twins
183,ibanera01,2003,95,90,8,81,5,1,10,10,0.294407895,0.798723488,15.17985528,Raul,Ibanez,Raul Javier,L,Kansas City Royals
184,infanom01,2003,24,8,6,37,0,3,2,1,0.221719457,0.535926851,12.8772707,Omar,Infante,Omar Rafael,R,Detroit Tigers
185,ingebr01,2003,32,30,4,79,0,4,3,8,0.203030303,0.60458731,12.92606135,Brandon,Inge,Charles Brandon,R,Detroit Tigers
186,izturce01,2003,47,40,10,70,8,7,3,8,0.250896057,0.596982152,12.98761753,Cesar,Izturis,Cesar David,B,Los Angeles Dodgers
187,jacksda04,2003,34,13,16,28,0,2,1,4,0.260869565,0.617099014,13.61123905,Damian,Jackson,Damian Jacques,R,Boston Red Sox
188,jenkige01,2003,81,95,0,120,10,0,3,12,0.295687885,0.913438943,15.72749482,Geoff,Jenkins,Geoffrey Scott,L,Milwaukee Brewers
189,jeterde01,2003,87,52,11,88,2,3,1,10,0.323651452,0.843528434,16.82851383,Derek,Jeter,Derek Sanderson,R,New York Yankees
190,jimenda01,2003,35,26,4,46,1,4,1,3,0.254612546,0.741830938,13.01703175,D'Angelo,Jimenez,D'Angelo,B,Chicago White Sox
191,johnsch04,2003,49,61,1,84,2,1,7,8,0.230337079,0.774668771,16.02715303,Charles,Johnson,Charles Edward,R,Colorado Rockies
192,johnsma02,2003,3,3,0,4,0,1,1,0,0.111111111,0.366898148,13.38809581,Mark,Johnson,Mark Landon,L,Oakland Athletics
193,johnsni01,2003,60,47,5,57,4,3,1,9,0.283950617,0.894058451,13.07091639,Nick,Johnson,Nicholas Robert,L,New York Yankees
194,johnsro06,2003,3,0,0,2,0,0,0,0,0.333333333,0.666666667,12.8772707,Rontrez,Johnson,Rontrez DeMon,R,Kansas City Royals
195,jonesan01,2003,101,116,4,125,2,0,6,18,0.277310924,0.850996544,16.56614951,Andruw,Jones,Andruw Rudolf,R,Atlanta Braves
196,jonesch06,2003,103,106,2,83,13,0,6,10,0.304504505,0.919556142,16.67151002,Chipper,Jones,Larry Wayne,B,Atlanta Braves
197,jonesja04,2003,76,69,13,105,2,1,5,10,0.303675048,0.796940583,15.09284376,Jacque,Jones,Jacque Dewayne,L,Minnesota Twins
198,jordabr01,2003,28,28,1,30,3,0,2,3,0.299107143,0.791184359,16.34300596,Brian,Jordan,Brian O'Neal,R,Los Angeles Dodgers
199,kaplega01,2003,10,4,2,18,1,0,0,3,0.223880597,0.56039801,15.31234445,Gabe,Kapler,Gabriel Stefan,R,Colorado Rockies
200,karroer01,2003,37,40,1,46,1,0,1,14,0.285714286,0.786154599,16.206494,Eric,Karros,Eric Peter,R,Chicago Cubs
201,kearnau01,2003,39,58,5,68,1,0,0,7,0.26369863,0.819384777,13.03142065,Austin,Kearns,Austin Ryan,R,Cincinnati Reds
202,kendaja01,2003,84,58,8,40,3,1,3,9,0.325383305,0.814769299,16.22967736,Jason,Kendall,Jason Daniel,R,Pittsburgh Pirates
203,kennead01,2003,71,49,22,73,4,2,5,7,0.269487751,0.743151886,14.90102275,Adam,Kennedy,Adam Thomas,L,Anaheim Angels
204,kentje01,2003,77,93,6,85,2,0,3,13,0.297029703,0.860360166,16.09614591,Jeff,Kent,Jeffrey Franklin,R,Houston Astros
205,kieltbo01,2003,40,32,6,56,2,0,1,5,0.25210084,0.789886377,12.95731183,Bobby,Kielty,Robert Michael,B,Minnesota Twins
206,kingsge01,2003,11,8,1,17,0,8,2,2,0.208333333,0.540151515,13.00243279,Gene,Kingsale,Eugene Humphrey,B,Detroit Tigers
207,kinkami01,2003,25,14,1,38,2,0,0,8,0.216049383,0.686930386,12.94180746,Mike,Kinkade,Michael Arthur,R,Los Angeles Dodgers
208,kleskry01,2003,47,67,2,83,5,0,9,11,0.251889169,0.810349775,15.78599094,Ryan,Klesko,Ryan Anthony,L,San Diego Padres
209,konerpa01,2003,49,65,0,50,7,0,4,28,0.234234234,0.703699154,15.91382439,Paul,Konerko,Paul Henry,R,Chicago White Sox
210,koskico01,2003,76,69,11,113,5,0,9,5,0.292110874,0.845264021,15.30501833,Corey,Koskie,Cordel Leonard,L,Minnesota Twins
211,kotsama01,2003,64,38,6,82,3,1,1,8,0.265560166,0.72641002,15.57414697,Mark,Kotsay,Mark Steven,L,San Diego Padres
212,kreutch01,2003,0,0,0,2,0,0,0,0,0.111111111,0.404761905,13.79356041,Chad,Kreuter,Chadden Michael,B,Texas Rangers
213,lambmi01,2003,3,2,1,7,0,0,1,1,0.131578947,0.322055138,13.26026272,Mike,Lamb,Michael Robert,L,Texas Rangers
214,larkiba01,2003,39,18,2,32,0,1,0,7,0.282157676,0.726439708,16.27846748,Barry,Larkin,Barry Louis,R,Cincinnati Reds
215,larsobr01,2003,6,9,2,31,0,0,2,2,0.101123596,0.357605877,12.90358777,Brandon,Larson,Brandon John,R,Cincinnati Reds
216,larueja01,2003,52,50,3,111,4,1,4,9,0.229551451,0.743264506,14.30438623,Jason,LaRue,Michael Jason,R,Cincinnati Reds
217,lathach01,2003,3,0,1,0,0,0,0,0,1.0,2.0,13.16495149,Chris,Latham,Christopher Joseph,B,New York Yankees
218,lawtoma02,2003,57,53,10,47,0,0,1,8,0.248663102,0.762443439,15.99078544,Matt,Lawton,Matthew,L,Cleveland Indians
219,lecroma01,2003,39,64,0,82,1,0,0,8,0.286956522,0.832101062,12.9180931,Matt,LeCroy,Matthew Hanks,R,Minnesota Twins
220,ledeeri01,2003,37,46,0,59,5,1,1,4,0.247058824,0.808992563,13.91872397,Ricky,Ledee,Ricardo Alberto,L,Philadelphia Phillies
221,leeca01,2003,100,113,18,91,2,0,7,20,0.290529695,0.83004691,15.51632748,Carlos,Lee,Carlos,R,Chicago White Sox
222,leede02,2003,91,92,21,131,7,0,6,9,0.270871985,0.887820023,15.52816188,Derrek,Lee,Derrek Leon,R,Florida Marlins
223,leetr01,2003,75,70,6,97,4,1,6,13,0.274907749,0.80744881,13.38809581,Travis,Lee,Travis Reynolds,L,Tampa Bay Devil Rays
224,leonjo01,2003,6,0,0,18,0,0,0,1,0.240740741,0.564344005,12.89380017,Jose,Leon,Jose Geraldo,R,Baltimore Orioles
225,liebemi01,2003,68,81,0,59,2,0,3,14,0.312992126,0.825304925,16.06224441,Mike,Lieberthal,Michael Scott,R,Philadelphia Phillies
226,liefeje01,2003,6,18,0,26,0,0,1,2,0.193181818,0.546936759,12.94180746,Jeff,Liefer,Jeffrey David,L,Montreal Expos
227,lockhke01,2003,18,8,0,19,0,2,0,2,0.242105263,0.749975857,13.38809581,Keith,Lockhart,Keith Virgil,L,San Diego Padres
228,loducpa01,2003,64,52,0,54,6,7,1,21,0.272887324,0.712234079,15.05075846,Paul,Lo Duca,Paul Anthony,R,Los Angeles Dodgers
229,loftoke01,2003,58,26,18,29,1,2,3,2,0.277286136,0.769911504,14.10593586,Kenny,Lofton,Kenneth,L,Pittsburgh Pirates
230,longte01,2003,64,61,4,67,4,0,2,9,0.244855967,0.677877111,14.85827146,Terrence,Long,Terrence Deon,L,Oakland Athletics
231,lopezja01,2003,89,109,0,90,5,0,1,10,0.328227571,1.064867493,16.02715303,Javy,Lopez,Javier,R,Atlanta Braves
232,lopezme01,2003,13,11,2,28,0,2,0,3,0.276595745,0.75293096,12.8772707,Mendy,Lopez,Mendy,R,Kansas City Royals
233,lowelmi01,2003,76,105,3,78,6,0,6,14,0.276422764,0.880577571,15.38957577,Mike,Lowell,Michael Averett,R,Florida Marlins
234,lugoju01,2003,6,2,2,12,1,0,0,2,0.246153846,0.63014553,14.53549829,Julio,Lugo,Julio Cesar,R,Houston Astros
235,mabryjo01,2003,12,16,0,21,2,0,0,3,0.211538462,0.683638083,13.57041788,John,Mabry,John Steven,L,Seattle Mariners
236,maciajo01,2003,31,22,4,45,1,2,1,5,0.238970588,0.625668449,13.88887068,Jose,Macias,Jose Prado,B,Montreal Expos
237,mackoro01,2003,20,19,6,53,2,0,0,1,0.270114943,0.784497648,12.94803856,Rob,Mackowiak,Robert William,L,Pittsburgh Pirates
238,marreel01,2003,10,20,0,18,0,0,2,0,0.224299065,0.622381566,14.4867081,Eli,Marrero,Elieser,R,St. Louis Cardinals
239,martial03,2003,19,26,2,51,4,0,1,8,0.25210084,0.663344408,12.8772707,Al,Martin,Albert Lee,L,Tampa Bay Devil Rays
240,martied01,2003,72,98,0,95,7,0,7,17,0.293762575,0.895235426,15.46753716,Edgar,Martinez,Edgar,R,Seattle Mariners
241,martira03,2003,30,34,0,50,1,6,8,8,0.283276451,0.708759954,13.85809963,Ramon,Martinez,Ramon E.,R,Chicago Cubs
242,martiti02,2003,66,69,1,71,7,2,7,14,0.273109244,0.780865007,16.09614591,Tino,Martinez,Constantino,L,St. Louis Cardinals
243,mateohe01,2003,29,7,11,38,0,1,0,0,0.24025974,0.576298701,12.8772707,Henry,Mateo,Henry Antonio,B,Montreal Expos
244,mateoru01,2003,16,18,0,53,1,0,2,4,0.241545894,0.618680987,13.00243279,Ruben,Mateo,Ruben Amaury,R,Cincinnati Reds
245,mathemi01,2003,43,47,1,81,16,8,3,11,0.25170068,0.676417234,15.25989787,Mike,Matheny,Michael Scott,R,St. Louis Cardinals
246,matsuhi01,2003,82,106,2,86,5,0,6,25,0.287319422,0.78750996,15.87300233,Hideki,Matsui,Hideki,L,New York Yankees
247,matthga02,2003,21,20,0,29,0,0,0,4,0.203703704,0.577160494,13.97588213,Gary,Matthews,Gary Nathaniel,B,Baltimore Orioles
248,maynebr01,2003,39,36,0,59,5,4,3,10,0.244623656,0.651403095,15.09284376,Brent,Mayne,Brent Danem,L,Kansas City Royals
249,mccraqu01,2003,17,18,5,34,2,5,3,4,0.226600985,0.54695406,14.64085856,Quinton,McCracken,Quinton Antoine,B,Arizona Diamondbacks
250,mcdonjo03,2003,21,14,3,31,0,4,2,4,0.214953271,0.538015753,12.92415387,John,McDonald,John Joseph,R,Cleveland Indians
251,mcewijo01,2003,31,16,3,57,4,6,1,6,0.241007194,0.600813161,13.57041788,Joe,McEwing,Joseph Earl,R,New York Mets
252,mcgrifr01,2003,32,40,0,66,4,0,0,7,0.249158249,0.749797877,15.40299873,Fred,McGriff,Frederick Stanley,L,Los Angeles Dodgers
253,mclemma01,2003,34,37,5,71,0,0,3,4,0.233009709,0.632097676,15.22864522,Mark,McLemore,Mark Tremell,B,Seattle Mariners
254,menchke01,2003,15,11,1,17,0,0,1,2,0.32,0.845294964,12.96497479,Kevin,Mench,Kevin Ford,R,Texas Rangers
255,menecfr01,2003,10,9,0,16,1,2,1,2,0.192771084,0.629546222,12.98612432,Frank,Menechino,Frank,R,Oakland Athletics
256,merceor01,2003,20,26,3,33,2,0,2,3,0.231132075,0.655250205,14.61187115,Orlando,Merced,Orlando Luis,B,Houston Astros
257,merlolo01,2003,20,17,2,33,2,2,3,3,0.271523179,0.725820331,13.50142428,Lou,Merloni,Louis William,R,San Diego Padres
258,michaja01,2003,20,17,0,22,1,0,0,3,0.330275229,0.984807339,12.89380017,Jason,Michaels,Jason Drew,R,Philadelphia Phillies
259,mientdo01,2003,67,65,4,55,4,2,6,9,0.299794661,0.843048635,14.64085856,Doug,Mientkiewicz,Douglas Andrew,L,Minnesota Twins
260,millake01,2003,83,96,3,108,5,0,9,14,0.275735294,0.820322911,14.77439017,Kevin,Millar,Kevin Charles,R,Boston Red Sox
261,milleda02,2003,34,36,1,91,6,7,1,15,0.232954545,0.679750752,15.07449471,Damian,Miller,Damian Donald,R,Chicago Cubs
262,mirabdo01,2003,23,18,0,36,0,0,1,3,0.257668712,0.754670943,13.86433025,Doug,Mirabelli,Douglas Anthony,R,Boston Red Sox
263,moellch01,2003,29,29,1,59,11,3,2,7,0.267782427,0.76973291,12.8772707,Chad,Moeller,Chad Edward,R,Arizona Diamondbacks
264,mohrdu01,2003,50,36,5,106,0,2,3,10,0.25,0.713711002,12.92606135,Dustan,Mohr,Dustan Kyle,R,Minnesota Twins
265,molinbe01,2003,37,71,1,31,2,2,4,17,0.281173594,0.746281105,14.43541478,Bengie,Molina,Benjamin Jose,R,Anaheim Angels
266,molinjo01,2003,12,6,0,26,0,4,1,1,0.184210526,0.429382279,12.94180746,Jose,Molina,Jose Benjamin,R,Anaheim Angels
267,mondera01,2003,56,49,17,66,6,0,2,6,0.257617729,0.800938941,16.64619223,Raul,Mondesi,Raul Ramon,R,New York Yankees
268,morame01,2003,68,48,6,71,0,6,2,3,0.316860465,0.920597394,14.62647011,Melvin,Mora,Melvin,R,Baltimore Orioles
269,morbajo01,2003,14,5,8,21,0,2,0,0,0.14084507,0.412018779,12.8772707,Jose,Morban,Jose,B,Baltimore Orioles
270,mordemi01,2003,11,8,3,21,3,3,1,0,0.213483146,0.601352901,13.38809581,Mike,Mordecai,Michael Howard,R,Florida Marlins
271,muellbi02,2003,85,85,1,77,2,4,6,11,0.326335878,0.937727343,14.82318012,Bill,Mueller,William Richard,B,Boston Red Sox
272,munsoer01,2003,28,50,3,61,1,1,7,4,0.239616613,0.752692321,14.61187115,Eric,Munson,Eric Walter,L,Detroit Tigers
273,myersgr01,2003,51,52,0,57,2,0,3,14,0.306990881,0.875503497,13.85809963,Greg,Myers,Gregory Richard,L,Toronto Blue Jays
274,nadyxa01,2003,50,39,6,74,0,2,1,14,0.266846361,0.711731102,13.79356041,Xavier,Nady,Xavier Clifford,R,San Diego Padres
275,nevinph01,2003,30,46,2,44,1,0,1,9,0.278761062,0.825435341,15.69068075,Phil,Nevin,Phillip Joseph,R,San Diego Padres
276,nixontr01,2003,81,87,4,96,4,1,3,3,0.306122449,0.974715668,15.46753716,Trot,Nixon,Christopher Trotman,L,Boston Red Sox
277,nortogr01,2003,19,31,2,47,0,0,1,4,0.262569832,0.771800471,13.57041788,Greg,Norton,Gregory Blakemoor,B,Colorado Rockies
278,oleartr01,2003,18,28,3,31,1,1,4,8,0.218390805,0.630933238,13.79356041,Troy,O'Leary,Troy Franklin,L,Chicago Cubs
279,olerujo01,2003,64,83,0,67,7,2,3,20,0.269016698,0.761445833,16.1224632,John,Olerud,John Garrett,L,Seattle Mariners
280,olivomi01,2003,37,27,6,80,0,4,2,3,0.23659306,0.646171159,12.8772707,Miguel,Olivo,Miguel Eduardo,R,Chicago White Sox
281,ordonma01,2003,95,99,9,73,1,0,4,20,0.316831683,0.926026579,16.27846748,Magglio,Ordonez,Magglio,R,Chicago White Sox
282,ordonre01,2003,14,22,0,12,0,2,2,3,0.316239316,0.81504834,15.95304505,Rey,Ordonez,Reynaldo,R,Tampa Bay Devil Rays
283,ortizda01,2003,79,101,0,83,8,0,2,9,0.287946429,0.960869527,14.30438623,David,Ortiz,David Americo,L,Boston Red Sox
284,osikke01,2003,22,21,0,44,0,0,0,7,0.248962656,0.665469634,13.29378575,Keith,Osik,Keith Richard,R,Milwaukee Brewers
285,owenser01,2003,29,20,11,24,0,4,1,4,0.269709544,0.607449199,14.00328141,Eric,Owens,Eric Blake,R,Anaheim Angels
286,ozunapa01,2003,5,2,3,6,0,1,0,1,0.2,0.497727273,12.8772707,Pablo,Ozuna,Pablo Jose,R,Colorado Rockies
287,palmede01,2003,3,6,0,28,0,0,1,2,0.139534884,0.397484575,16.22130906,Dean,Palmer,Dean William,R,Detroit Tigers
288,palmeor01,2003,37,33,3,31,3,7,6,1,0.271293375,0.683137608,13.72456783,Orlando,Palmeiro,Orlando,L,St. Louis Cardinals
289,palmera01,2003,92,112,2,77,9,0,4,7,0.260249554,0.867348607,16.27846748,Rafael,Palmeiro,Rafael,L,Texas Rangers
290,paquecr01,2003,2,0,0,5,0,0,0,2,0.151515152,0.303030303,15.04632381,Craig,Paquette,Craig Harold,R,Detroit Tigers
291,patteco01,2003,49,55,16,77,2,0,2,5,0.29787234,0.839168557,13.0733853,Corey,Patterson,Donald Corey,L,Chicago Cubs
292,pauljo01,2003,6,4,0,3,0,0,0,0,0.352941176,0.802941176,12.95731183,Josh,Paul,Joshua William,R,Chicago White Sox
293,paytoja01,2003,93,89,6,77,3,5,3,27,0.301666667,0.865418581,14.69642859,Jay,Payton,Jason Lee,R,Colorado Rockies
294,penaca01,2003,51,50,4,123,1,1,4,6,0.247787611,0.772304322,12.91006085,Carlos,Pena,Carlos Felipe,L,Detroit Tigers
295,penawi01,2003,20,16,3,53,2,1,0,2,0.218181818,0.640909091,13.84298564,Wily Mo,Pena,Wily Modesto,R,Cincinnati Reds
296,perezed01,2003,47,41,5,53,1,1,2,7,0.28458498,0.842844203,13.38809581,Eduardo,Perez,Eduardo Atanacio,R,St. Louis Cardinals
297,perezed02,2003,26,45,0,47,3,6,2,16,0.271428571,0.723523035,13.38809581,Eddie,Perez,Eduardo Rafael,R,Milwaukee Brewers
298,perezne01,2003,27,31,3,23,3,9,2,9,0.256097561,0.632444697,14.4867081,Neifi,Perez,Neifi Neftali,B,San Francisco Giants
299,perezti01,2003,32,42,5,29,1,7,9,5,0.268786127,0.665495183,12.9180931,Timo,Perez,Timoniel,L,New York Mets
300,perezto03,2003,39,33,0,54,11,4,2,7,0.265100671,0.698339809,13.48340557,Tomas,Perez,Tomas Orlando,B,Philadelphia Phillies
301,perryhe01,2003,1,2,0,3,0,0,0,0,0.166666667,0.375,14.34360737,Herbert,Perry,Herbert Edward,R,Texas Rangers
302,phelpjo01,2003,57,66,1,115,3,0,1,12,0.267676768,0.827312864,12.94180746,Josh,Phelps,Joshua Lee,R,Toronto Blue Jays
303,phillbr01,2003,36,33,4,77,0,5,1,12,0.208108108,0.553078852,12.88026634,Brandon,Phillips,Brandon Emil,R,Cleveland Indians
304,phillja04,2003,45,58,0,50,3,0,1,21,0.297766749,0.814755778,12.8772707,Jason,Phillips,Jason Lloyd,R,New York Mets
305,piattad01,2003,6,15,1,30,0,0,1,2,0.24,0.740373832,12.94803856,Adam,Piatt,Adam David,R,Oakland Athletics
306,piazzmi01,2003,37,34,0,40,3,0,3,11,0.286324786,0.86019536,16.82668065,Mike,Piazza,Michael Joseph,R,New York Mets
307,pierrju01,2003,100,41,65,35,1,15,3,9,0.305389222,0.733903602,14.08124299,Juan,Pierre,Juan D'Vaughn,L,Florida Marlins
308,pierzaj01,2003,63,74,3,55,12,2,5,13,0.31211499,0.82376439,13.0733853,A. J.,Pierzynski,Anthony John,L,Minnesota Twins
309,podsesc01,2003,100,58,43,91,2,8,2,11,0.313620072,0.821684588,12.8772707,Scott,Podsednik,Scott Eric,L,Milwaukee Brewers
310,polanpl01,2003,87,63,14,38,1,8,4,16,0.288617886,0.798802823,15.13729546,Placido,Polanco,Placido Enrique,R,Philadelphia Phillies
311,posadjo01,2003,83,101,2,110,6,0,4,13,0.280665281,0.922433422,16.16068444,Jorge,Posada,Jorge Rafael,B,New York Yankees
312,prattto02,2003,16,20,0,38,0,1,2,3,0.272,0.864,13.91872397,Todd,Pratt,Todd Alan,R,Philadelphia Phillies
313,princto01,2003,5,5,1,7,0,2,0,0,0.2,0.719148936,13.2827358,Tom,Prince,Thomas Albert,R,Minnesota Twins
314,pujolal01,2003,137,124,5,65,12,0,5,13,0.358714044,1.106082725,13.97588213,Albert,Pujols,Jose Alberto,R,St. Louis Cardinals
315,puntoni01,2003,14,4,2,22,1,0,0,0,0.217391304,0.544466403,12.8772707,Nick,Punto,Nicholas Paul,B,Philadelphia Phillies
316,ramirar01,2003,44,67,1,68,3,0,8,17,0.28,0.778120482,15.17985528,Aramis,Ramirez,Aramis,R,Pittsburgh Pirates
317,ramirju01,2003,1,0,0,0,0,1,0,0,0.0,0.0,12.8772707,Julio,Ramirez,Julio Cesar,R,Anaheim Angels
318,ramirma02,2003,117,104,3,94,28,0,5,22,0.32513181,1.014093402,17.07697515,Manny,Ramirez,Manuel Aristides,R,Boston Red Sox
319,randajo01,2003,80,72,1,61,0,9,7,12,0.290836653,0.80048567,15.58532022,Joe,Randa,Joseph Gregory,R,Kansas City Royals
320,redmomi01,2003,12,11,0,16,0,2,2,2,0.24,0.614158273,14.13003294,Mike,Redmond,Michael Patrick,R,Florida Marlins
321,reesepo01,2003,9,12,6,31,1,2,2,2,0.214953271,0.532868684,14.99753372,Pokey,Reese,Calvin,R,Pittsburgh Pirates
322,relafde01,2003,70,59,20,70,1,8,3,10,0.254,0.691118397,13.97588213,Desi,Relaford,Desmond Lamont,B,Kansas City Royals
323,renteed01,2003,96,100,34,54,12,3,7,21,0.330494037,0.874348253,15.95304505,Edgar,Renteria,Edgar Enrique,R,St. Louis Cardinals
324,richach01,2003,3,3,0,6,0,0,0,1,0.222222222,0.744444444,12.95731183,Chris,Richard,Christopher Robert,L,Colorado Rockies
325,riosar01,2003,4,11,0,13,0,2,1,6,0.211538462,0.543531469,13.2827358,Armando,Rios,Armando,L,Chicago White Sox
326,rivaslu01,2003,69,43,17,65,0,8,3,20,0.258947368,0.689044834,13.00243279,Luis,Rivas,Luis Wilfredo,R,Minnesota Twins
327,riverru01,2003,6,4,1,14,1,0,0,0,0.18,0.594545455,13.38809581,Ruben,Rivera,Ruben,R,San Francisco Giants
328,roberda07,2003,56,16,40,39,1,5,0,0,0.25,0.637735514,13.16495149,Dave,Roberts,David Ray,L,Los Angeles Dodgers
329,robinke02,2003,19,16,6,27,3,4,0,3,0.25,0.603221375,12.94180746,Kerry,Robinson,Kerry Keith,L,St. Louis Cardinals
330,rodrial01,2003,124,118,17,126,10,0,6,16,0.298187809,0.995474707,17.17228534,Alex,Rodriguez,Alexander Enmanuel,R,Texas Rangers
331,rodriiv01,2003,90,85,10,92,6,1,5,18,0.297455969,0.842731993,16.38382801,Ivan,Rodriguez,Ivan,R,Florida Marlins
332,rolensc01,2003,98,104,13,104,5,0,7,19,0.286225403,0.90976766,16.11267519,Scott,Rolen,Scott Bruce,R,St. Louis Cardinals
333,rolliji01,2003,85,62,20,113,4,5,2,9,0.262738854,0.707118114,13.2827358,Jimmy,Rollins,James Calvin,B,Philadelphia Phillies
334,rollsda01,2003,43,46,11,84,1,2,3,5,0.254691689,0.665606285,12.8772707,Damian,Rolls,Damian Michael,R,Tampa Bay Devil Rays
335,romanja01,2003,3,0,2,8,0,0,0,2,0.083333333,0.191441441,12.88556958,Jason,Romano,Jason Anthony,R,Los Angeles Dodgers
336,rowanaa01,2003,22,24,0,21,0,2,1,1,0.286624204,0.779610252,12.94180746,Aaron,Rowand,Aaron Ryan,R,Chicago White Sox
337,salmoti01,2003,78,72,3,93,3,0,6,12,0.274621212,0.837606134,16.37377764,Tim,Salmon,Timothy James,R,Anaheim Angels
338,sanchal03,2003,15,10,8,28,0,2,2,1,0.282208589,0.696460052,13.00243279,Alex,Sanchez,Alexis,L,Milwaukee Brewers
339,sanchre01,2003,11,12,1,18,2,0,1,7,0.206896552,0.476069342,14.34360737,Rey,Sanchez,Rey Francisco,R,New York Mets
340,sandere02,2003,74,87,15,110,4,0,2,10,0.284768212,0.912710444,14.08124299,Reggie,Sanders,Reginald Laverne,R,Pittsburgh Pirates
341,santibe01,2003,53,56,0,69,0,0,2,13,0.279301746,0.753433237,14.65504335,Benito,Santiago,Benito,R,San Francisco Giants
342,santira01,2003,41,29,10,66,0,18,2,9,0.225225225,0.576217322,12.9003342,Ramon,Santiago,Ramon DeJesus,B,Detroit Tigers
343,schnebr01,2003,34,46,0,75,8,1,2,12,0.229850746,0.702540489,12.91006085,Brian,Schneider,Brian Duncan,L,Montreal Expos
344,seguida01,2003,26,25,1,47,2,0,1,8,0.263392857,0.725198413,16.02715303,David,Segui,David Vincent,B,Baltimore Orioles
345,selbybi01,2003,3,5,0,11,0,1,1,0,0.102564103,0.290995826,12.95731183,Bill,Selby,William Frank,L,Cleveland Indians
346,sexsori01,2003,97,124,2,151,7,0,5,18,0.272277228,0.926684869,15.71537348,Richie,Sexson,Richmond Lockwood,R,Milwaukee Brewers
347,sheffga01,2003,126,132,18,55,6,0,8,16,0.329861111,1.023045723,16.51631719,Gary,Sheffield,Gary Antonian,R,Atlanta Braves
348,shinjts01,2003,10,7,0,12,1,2,1,0,0.192982456,0.483318953,13.57041788,Tsuyoshi,Shinjo,Tsuyoshi,R,New York Mets
349,shumpte01,2003,14,7,1,17,0,2,1,0,0.19047619,0.657707413,12.8772707,Terry,Shumpert,Terrance Darnell,R,Tampa Bay Devil Rays
350,sierrru01,2003,14,12,1,27,1,0,0,2,0.263157895,0.731829574,13.57041788,Ruben,Sierra,Ruben Angel,B,Texas Rangers
351,simonra01,2003,34,51,0,30,1,0,0,6,0.273615635,0.722234061,14.4699008,Randall,Simon,Randall Carlito,L,Pittsburgh Pirates
352,singlch01,2003,38,36,7,55,4,2,6,2,0.245098039,0.640754237,14.26356442,Chris,Singleton,Christopher Verdell,L,Oakland Athletics
353,snowjt01,2003,48,51,1,55,0,1,2,7,0.272727273,0.80552359,16.00549152,J. T.,Snow,Jack Thomas,L,San Francisco Giants
354,soriaal01,2003,114,91,35,130,7,0,2,8,0.290322581,0.862801346,13.85809963,Alfonso,Soriano,Alfonso Guilleard,R,New York Yankees
355,sosasa01,2003,99,103,0,143,9,0,5,14,0.278529981,0.911425785,16.85383162,Sammy,Sosa,Samuel Peralta,R,Chicago Cubs
356,spencsh01,2003,23,26,2,52,0,0,3,6,0.271428571,0.76091954,13.57041788,Shane,Spencer,Michael Shane,R,Cleveland Indians
357,spiveju01,2003,52,50,4,95,1,0,3,7,0.254794521,0.758857104,13.24191374,Junior,Spivey,Ernest Lee,R,Arizona Diamondbacks
358,stairma01,2003,49,57,0,64,3,0,2,7,0.291803279,0.95001148,13.97588213,Matt,Stairs,Matthew Wade,L,Pittsburgh Pirates
359,stewash01,2003,47,35,1,30,2,0,8,6,0.293729373,0.795903708,15.90579213,Shannon,Stewart,Shannon Harold,R,Toronto Blue Jays
360,stinnke01,2003,14,19,0,51,3,2,1,3,0.229050279,0.646371551,14.34360737,Kelly,Stinnett,Kelly Lee,R,Cincinnati Reds
361,stynech01,2003,71,73,3,76,1,3,2,8,0.255079007,0.747761889,13.79356041,Chris,Stynes,Christopher Desmond,R,Colorado Rockies
362,surhobj01,2003,32,41,2,29,3,3,2,4,0.294670846,0.757665068,14.08124299,B. J.,Surhoff,William James,L,Baltimore Orioles
363,sweenmi01,2003,62,83,3,56,5,0,5,13,0.293367347,0.85776546,16.47913819,Mike,Sweeney,Michael John,R,Kansas City Royals
364,tagucso01,2003,9,13,0,11,1,1,0,2,0.259259259,0.828863346,14.26356442,So,Taguchi,So,R,St. Louis Cardinals
365,tatisfe01,2003,15,15,2,40,0,0,0,7,0.194285714,0.543469388,15.95304505,Fernando,Tatis,Fernando,R,Montreal Expos
366,taylore01,2003,17,19,7,68,0,2,0,4,0.216666667,0.615625,12.98462888,Reggie,Taylor,Reginald Tremain,L,Cincinnati Reds
367,teixema01,2003,66,84,1,120,5,0,2,14,0.258979206,0.811220838,13.79356041,Mark,Teixeira,Mark Charles,B,Texas Rangers
368,tejadmi01,2003,98,106,10,65,7,0,8,12,0.278301887,0.807402238,15.71537348,Miguel,Tejada,Miguel Odalis,R,Oakland Athletics
369,thomafr04,2003,87,105,0,115,4,0,4,11,0.267399267,0.951999159,15.69068075,Frank,Thomas,Frank Edward,R,Chicago White Sox
370,thomeji01,2003,111,131,0,182,11,0,5,5,0.266435986,0.958051179,16.49417609,Jim,Thome,James Howard,L,Philadelphia Phillies
371,torreyo01,2003,22,29,1,39,1,3,2,3,0.26,0.701926606,12.91648984,Yorvit,Torrealba,Yorvit Adolfo,R,San Francisco Giants
372,trammbu01,2003,4,5,0,10,0,0,0,1,0.2,0.569597615,14.99753372,Bubba,Trammell,Thomas Bubba,R,New York Yankees
